day,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp,daily return,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,current_supply,daily excess return,volume,exclude_testing,exclude_training_and_testing,bm,size,illiq,capm beta,capm alpha,ivol,turnover,rvol,S Corwin Schultz,S Abdi Ranaldo,bid-ask,detrended turnover,standard deviation turnover,standard deviation volume,rel to high,max,volume shock 30,volume shock 60,r2_1,r7_2,r13_2,r22_2,r31_2,r30_14,r180_60,var_5
2018-08-22,1534896000,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-22 02:00:00,,1,88,88,88,88,88,0,45454545.4545455,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,
2018-08-23,1534982400,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-23 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-6.663370511394216,0.0,0.0,,0.0,,,,,,,,,,
2018-08-24,1535068800,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-24 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,1.7450162218303298,0.0,0.0,,0.0,,,,,,,,,,
2018-08-25,1535155200,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-25 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-0.8725081109151649,0.0,0.0,,0.0,,,,,,,,,,
2018-08-26,1535241600,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-26 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,2.922307205834473,0.0,0.0,,0.0,,,,,,,,,,
2018-08-27,1535328000,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-27 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,3.4615977580066204,0.0,0.0,,0.0,,,,,,,,,,
2018-08-28,1535414400,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-28 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-0.8040128110769107,0.0,0.0,,0.0,,,,,,,,,,
2018-08-29,1535500800,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-29 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-4.084004903543157,0.0,0.0,,0.0,,,,,,,,,,
2018-08-30,1535587200,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-30 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,1.2129128374415998,0.0,0.0,,0.0,,,,,,,,,,
2018-08-31,1535673600,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-31 02:00:00,,1,88,0,0,0,0,0,0.0,2000000000.0,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-1.8633327036090979,0.0,0.0,,0.0,,,,,,,,,,
